i=52 isite1=3 A_spin=0 isite2=9 B_spin=0 tmp_V=-0.012500 
i=53 isite1=3 A_spin=0 isite2=9 B_spin=1 tmp_V=0.012500 
i=54 isite1=3 A_spin=1 isite2=9 B_spin=0 tmp_V=0.012500 
i=55 isite1=3 A_spin=1 isite2=9 B_spin=1 tmp_V=-0.012500 
i=56 isite1=3 A_spin=0 isite2=10 B_spin=0 tmp_V=-0.012500 
i=57 isite1=3 A_spin=0 isite2=10 B_spin=1 tmp_V=0.012500 
i=58 isite1=3 A_spin=1 isite2=10 B_spin=0 tmp_V=0.012500 
i=59 isite1=3 A_spin=1 isite2=10 B_spin=1 tmp_V=-0.012500 
i=60 isite1=3 A_spin=0 isite2=16 B_spin=0 tmp_V=-0.012500 
i=61 isite1=3 A_spin=0 isite2=16 B_spin=1 tmp_V=0.012500 
i=62 isite1=3 A_spin=1 isite2=16 B_spin=0 tmp_V=0.012500 
i=63 isite1=3 A_spin=1 isite2=16 B_spin=1 tmp_V=-0.012500 
i=64 isite1=4 A_spin=0 isite2=1 B_spin=0 tmp_V=-0.012500 
i=65 isite1=4 A_spin=0 isite2=1 B_spin=1 tmp_V=0.012500 
i=66 isite1=4 A_spin=1 isite2=1 B_spin=0 tmp_V=0.012500 
i=67 isite1=4 A_spin=1 isite2=1 B_spin=1 tmp_V=-0.012500 
i=68 isite1=4 A_spin=0 isite2=2 B_spin=0 tmp_V=-0.012500 
i=69 isite1=4 A_spin=0 isite2=2 B_spin=1 tmp_V=0.012500 
i=70 isite1=4 A_spin=1 isite2=2 B_spin=0 tmp_V=0.012500 
i=71 isite1=4 A_spin=1 isite2=2 B_spin=1 tmp_V=-0.012500 
i=72 isite1=4 A_spin=0 isite2=3 B_spin=0 tmp_V=-0.012500 
i=73 isite1=4 A_spin=0 isite2=3 B_spin=1 tmp_V=0.012500 
i=74 isite1=4 A_spin=1 isite2=3 B_spin=0 tmp_V=0.012500 
i=75 isite1=4 A_spin=1 isite2=3 B_spin=1 tmp_V=-0.012500 
i=76 isite1=4 A_spin=0 isite2=5 B_spin=0 tmp_V=-0.012500 
i=77 isite1=4 A_spin=0 isite2=5 B_spin=1 tmp_V=0.012500 
i=78 isite1=4 A_spin=1 isite2=5 B_spin=0 tmp_V=0.012500 
i=79 isite1=4 A_spin=1 isite2=5 B_spin=1 tmp_V=-0.012500 
i=80 isite1=4 A_spin=0 isite2=6 B_spin=0 tmp_V=-0.012500 
i=81 isite1=4 A_spin=0 isite2=6 B_spin=1 tmp_V=0.012500 
i=82 isite1=4 A_spin=1 isite2=6 B_spin=0 tmp_V=0.012500 
i=83 isite1=4 A_spin=1 isite2=6 B_spin=1 tmp_V=-0.012500 
i=84 isite1=4 A_spin=0 isite2=15 B_spin=0 tmp_V=-0.012500 
i=85 isite1=4 A_spin=0 isite2=15 B_spin=1 tmp_V=0.012500 
i=86 isite1=4 A_spin=1 isite2=15 B_spin=0 tmp_V=0.012500 
i=87 isite1=4 A_spin=1 isite2=15 B_spin=1 tmp_V=-0.012500 
i=88 isite1=5 A_spin=0 isite2=6 B_spin=0 tmp_V=-0.025000 
i=89 isite1=5 A_spin=0 isite2=6 B_spin=1 tmp_V=0.025000 
i=90 isite1=5 A_spin=1 isite2=6 B_spin=0 tmp_V=0.025000 
i=91 isite1=5 A_spin=1 isite2=6 B_spin=1 tmp_V=-0.025000 
i=92 isite1=5 A_spin=0 isite2=7 B_spin=0 tmp_V=-0.012500 
i=93 isite1=5 A_spin=0 isite2=7 B_spin=1 tmp_V=0.012500 
i=94 isite1=5 A_spin=1 isite2=7 B_spin=0 tmp_V=0.012500 
i=95 isite1=5 A_spin=1 isite2=7 B_spin=1 tmp_V=-0.012500 
i=96 isite1=5 A_spin=0 isite2=8 B_spin=0 tmp_V=-0.012500 
i=97 isite1=5 A_spin=0 isite2=8 B_spin=1 tmp_V=0.012500 
i=98 isite1=5 A_spin=1 isite2=8 B_spin=0 tmp_V=0.012500 
i=99 isite1=5 A_spin=1 isite2=8 B_spin=1 tmp_V=-0.012500 
i=100 isite1=5 A_spin=0 isite2=15 B_spin=0 tmp_V=-0.012500 
i=101 isite1=5 A_spin=0 isite2=15 B_spin=1 tmp_V=0.012500 
i=102 isite1=5 A_spin=1 isite2=15 B_spin=0 tmp_V=0.012500 
i=103 isite1=5 A_spin=1 isite2=15 B_spin=1 tmp_V=-0.012500 
i=104 isite1=5 A_spin=0 isite2=4 B_spin=0 tmp_V=-0.012500 
i=105 isite1=5 A_spin=0 isite2=4 B_spin=1 tmp_V=0.012500 
i=106 isite1=5 A_spin=1 isite2=4 B_spin=0 tmp_V=0.012500 
i=107 isite1=5 A_spin=1 isite2=4 B_spin=1 tmp_V=-0.012500 
i=108 isite1=6 A_spin=0 isite2=5 B_spin=0 tmp_V=-0.025000 
i=109 isite1=6 A_spin=0 isite2=5 B_spin=1 tmp_V=0.025000 
i=110 isite1=6 A_spin=1 isite2=5 B_spin=0 tmp_V=0.025000 
i=111 isite1=6 A_spin=1 isite2=5 B_spin=1 tmp_V=-0.025000 
i=112 isite1=6 A_spin=0 isite2=7 B_spin=0 tmp_V=-0.012500 
i=113 isite1=6 A_spin=0 isite2=7 B_spin=1 tmp_V=0.012500 
i=114 isite1=6 A_spin=1 isite2=7 B_spin=0 tmp_V=0.012500 
i=115 isite1=6 A_spin=1 isite2=7 B_spin=1 tmp_V=-0.012500 
i=116 isite1=6 A_spin=0 isite2=8 B_spin=0 tmp_V=-0.012500 
i=117 isite1=6 A_spin=0 isite2=8 B_spin=1 tmp_V=0.012500 
i=118 isite1=6 A_spin=1 isite2=8 B_spin=0 tmp_V=0.012500 
i=119 isite1=6 A_spin=1 isite2=8 B_spin=1 tmp_V=-0.012500 
i=120 isite1=6 A_spin=0 isite2=15 B_spin=0 tmp_V=-0.012500 
i=121 isite1=6 A_spin=0 isite2=15 B_spin=1 tmp_V=0.012500 
i=122 isite1=6 A_spin=1 isite2=15 B_spin=0 tmp_V=0.012500 
i=123 isite1=6 A_spin=1 isite2=15 B_spin=1 tmp_V=-0.012500 
i=124 isite1=6 A_spin=0 isite2=4 B_spin=0 tmp_V=-0.012500 
i=125 isite1=6 A_spin=0 isite2=4 B_spin=1 tmp_V=0.012500 
i=126 isite1=6 A_spin=1 isite2=4 B_spin=0 tmp_V=0.012500 
i=127 isite1=6 A_spin=1 isite2=4 B_spin=1 tmp_V=-0.012500 
i=128 isite1=7 A_spin=0 isite2=5 B_spin=0 tmp_V=-0.012500 
i=129 isite1=7 A_spin=0 isite2=5 B_spin=1 tmp_V=0.012500 
i=130 isite1=7 A_spin=1 isite2=5 B_spin=0 tmp_V=0.012500 
i=131 isite1=7 A_spin=1 isite2=5 B_spin=1 tmp_V=-0.012500 
i=132 isite1=7 A_spin=0 isite2=6 B_spin=0 tmp_V=-0.012500 
i=133 isite1=7 A_spin=0 isite2=6 B_spin=1 tmp_V=0.012500 
i=134 isite1=7 A_spin=1 isite2=6 B_spin=0 tmp_V=0.012500 
i=135 isite1=7 A_spin=1 isite2=6 B_spin=1 tmp_V=-0.012500 
i=136 isite1=7 A_spin=0 isite2=8 B_spin=0 tmp_V=-0.012500 
i=137 isite1=7 A_spin=0 isite2=8 B_spin=1 tmp_V=0.012500 
i=138 isite1=7 A_spin=1 isite2=8 B_spin=0 tmp_V=0.012500 
i=139 isite1=7 A_spin=1 isite2=8 B_spin=1 tmp_V=-0.012500 
i=140 isite1=7 A_spin=0 isite2=13 B_spin=0 tmp_V=-0.012500 
i=141 isite1=7 A_spin=0 isite2=13 B_spin=1 tmp_V=0.012500 
i=142 isite1=7 A_spin=1 isite2=13 B_spin=0 tmp_V=0.012500 
i=143 isite1=7 A_spin=1 isite2=13 B_spin=1 tmp_V=-0.012500 
i=144 isite1=7 A_spin=0 isite2=14 B_spin=0 tmp_V=-0.012500 
i=145 isite1=7 A_spin=0 isite2=14 B_spin=1 tmp_V=0.012500 
i=146 isite1=7 A_spin=1 isite2=14 B_spin=0 tmp_V=0.012500 
i=147 isite1=7 A_spin=1 isite2=14 B_spin=1 tmp_V=-0.012500 
i=148 isite1=7 A_spin=0 isite2=12 B_spin=0 tmp_V=-0.012500 
i=149 isite1=7 A_spin=0 isite2=12 B_spin=1 tmp_V=0.012500 
i=150 isite1=7 A_spin=1 isite2=12 B_spin=0 tmp_V=0.012500 
i=151 isite1=7 A_spin=1 isite2=12 B_spin=1 tmp_V=-0.012500 
i=152 isite1=8 A_spin=0 isite2=5 B_spin=0 tmp_V=-0.012500 
i=153 isite1=8 A_spin=0 isite2=5 B_spin=1 tmp_V=0.012500 
i=154 isite1=8 A_spin=1 isite2=5 B_spin=0 tmp_V=0.012500 
i=155 isite1=8 A_spin=1 isite2=5 B_spin=1 tmp_V=-0.012500 
i=156 isite1=8 A_spin=0 isite2=6 B_spin=0 tmp_V=-0.012500 
i=157 isite1=8 A_spin=0 isite2=6 B_spin=1 tmp_V=0.012500 
i=158 isite1=8 A_spin=1 isite2=6 B_spin=0 tmp_V=0.012500 
i=159 isite1=8 A_spin=1 isite2=6 B_spin=1 tmp_V=-0.012500 
i=160 isite1=8 A_spin=0 isite2=7 B_spin=0 tmp_V=-0.012500 
i=161 isite1=8 A_spin=0 isite2=7 B_spin=1 tmp_V=0.012500 
i=162 isite1=8 A_spin=1 isite2=7 B_spin=0 tmp_V=0.012500 
i=163 isite1=8 A_spin=1 isite2=7 B_spin=1 tmp_V=-0.012500 
i=164 isite1=8 A_spin=0 isite2=1 B_spin=0 tmp_V=-0.012500 
i=165 isite1=8 A_spin=0 isite2=1 B_spin=1 tmp_V=0.012500 
i=166 isite1=8 A_spin=1 isite2=1 B_spin=0 tmp_V=0.012500 
i=167 isite1=8 A_spin=1 isite2=1 B_spin=1 tmp_V=-0.012500 
i=168 isite1=8 A_spin=0 isite2=2 B_spin=0 tmp_V=-0.012500 
i=169 isite1=8 A_spin=0 isite2=2 B_spin=1 tmp_V=0.012500 
i=170 isite1=8 A_spin=1 isite2=2 B_spin=0 tmp_V=0.012500 
i=171 isite1=8 A_spin=1 isite2=2 B_spin=1 tmp_V=-0.012500 
i=172 isite1=8 A_spin=0 isite2=11 B_spin=0 tmp_V=-0.012500 
i=173 isite1=8 A_spin=0 isite2=11 B_spin=1 tmp_V=0.012500 
i=174 isite1=8 A_spin=1 isite2=11 B_spin=0 tmp_V=0.012500 
i=175 isite1=8 A_spin=1 isite2=11 B_spin=1 tmp_V=-0.012500 
i=176 isite1=9 A_spin=0 isite2=10 B_spin=0 tmp_V=-0.025000 
i=177 isite1=9 A_spin=0 isite2=10 B_spin=1 tmp_V=0.025000 
i=178 isite1=9 A_spin=1 isite2=10 B_spin=0 tmp_V=0.025000 
i=179 isite1=9 A_spin=1 isite2=10 B_spin=1 tmp_V=-0.025000 
i=180 isite1=9 A_spin=0 isite2=11 B_spin=0 tmp_V=-0.012500 
i=181 isite1=9 A_spin=0 isite2=11 B_spin=1 tmp_V=0.012500 
i=182 isite1=9 A_spin=1 isite2=11 B_spin=0 tmp_V=0.012500 
i=183 isite1=9 A_spin=1 isite2=11 B_spin=1 tmp_V=-0.012500 
i=184 isite1=9 A_spin=0 isite2=12 B_spin=0 tmp_V=-0.012500 
i=185 isite1=9 A_spin=0 isite2=12 B_spin=1 tmp_V=0.012500 
i=186 isite1=9 A_spin=1 isite2=12 B_spin=0 tmp_V=0.012500 
i=187 isite1=9 A_spin=1 isite2=12 B_spin=1 tmp_V=-0.012500 
i=188 isite1=9 A_spin=0 isite2=3 B_spin=0 tmp_V=-0.012500 
i=189 isite1=9 A_spin=0 isite2=3 B_spin=1 tmp_V=0.012500 
i=190 isite1=9 A_spin=1 isite2=3 B_spin=0 tmp_V=0.012500 
i=191 isite1=9 A_spin=1 isite2=3 B_spin=1 tmp_V=-0.012500 
i=192 isite1=9 A_spin=0 isite2=16 B_spin=0 tmp_V=-0.012500 
i=193 isite1=9 A_spin=0 isite2=16 B_spin=1 tmp_V=0.012500 
i=194 isite1=9 A_spin=1 isite2=16 B_spin=0 tmp_V=0.012500 
i=195 isite1=9 A_spin=1 isite2=16 B_spin=1 tmp_V=-0.012500 
i=196 isite1=10 A_spin=0 isite2=9 B_spin=0 tmp_V=-0.025000 
i=197 isite1=10 A_spin=0 isite2=9 B_spin=1 tmp_V=0.025000 
i=198 isite1=10 A_spin=1 isite2=9 B_spin=0 tmp_V=0.025000 
i=199 isite1=10 A_spin=1 isite2=9 B_spin=1 tmp_V=-0.025000 
i=200 isite1=10 A_spin=0 isite2=11 B_spin=0 tmp_V=-0.012500 
i=201 isite1=10 A_spin=0 isite2=11 B_spin=1 tmp_V=0.012500 
i=202 isite1=10 A_spin=1 isite2=11 B_spin=0 tmp_V=0.012500 
i=203 isite1=10 A_spin=1 isite2=11 B_spin=1 tmp_V=-0.012500 
i=204 isite1=10 A_spin=0 isite2=12 B_spin=0 tmp_V=-0.012500 
i=205 isite1=10 A_spin=0 isite2=12 B_spin=1 tmp_V=0.012500 
i=206 isite1=10 A_spin=1 isite2=12 B_spin=0 tmp_V=0.012500 
i=207 isite1=10 A_spin=1 isite2=12 B_spin=1 tmp_V=-0.012500 
i=208 isite1=10 A_spin=0 isite2=3 B_spin=0 tmp_V=-0.012500 
i=209 isite1=10 A_spin=0 isite2=3 B_spin=1 tmp_V=0.012500 
i=210 isite1=10 A_spin=1 isite2=3 B_spin=0 tmp_V=0.012500 
i=211 isite1=10 A_spin=1 isite2=3 B_spin=1 tmp_V=-0.012500 
i=212 isite1=10 A_spin=0 isite2=16 B_spin=0 tmp_V=-0.012500 
i=213 isite1=10 A_spin=0 isite2=16 B_spin=1 tmp_V=0.012500 
i=214 isite1=10 A_spin=1 isite2=16 B_spin=0 tmp_V=0.012500 
i=215 isite1=10 A_spin=1 isite2=16 B_spin=1 tmp_V=-0.012500 
i=216 isite1=11 A_spin=0 isite2=9 B_spin=0 tmp_V=-0.012500 
i=217 isite1=11 A_spin=0 isite2=9 B_spin=1 tmp_V=0.012500 
i=218 isite1=11 A_spin=1 isite2=9 B_spin=0 tmp_V=0.012500 
i=219 isite1=11 A_spin=1 isite2=9 B_spin=1 tmp_V=-0.012500 
i=220 isite1=11 A_spin=0 isite2=10 B_spin=0 tmp_V=-0.012500 
i=221 isite1=11 A_spin=0 isite2=10 B_spin=1 tmp_V=0.012500 
i=222 isite1=11 A_spin=1 isite2=10 B_spin=0 tmp_V=0.012500 
i=223 isite1=11 A_spin=1 isite2=10 B_spin=1 tmp_V=-0.012500 
i=224 isite1=11 A_spin=0 isite2=12 B_spin=0 tmp_V=-0.012500 
i=225 isite1=11 A_spin=0 isite2=12 B_spin=1 tmp_V=0.012500 
i=226 isite1=11 A_spin=1 isite2=12 B_spin=0 tmp_V=0.012500 
i=227 isite1=11 A_spin=1 isite2=12 B_spin=1 tmp_V=-0.012500 
i=228 isite1=11 A_spin=0 isite2=1 B_spin=0 tmp_V=-0.012500 
i=229 isite1=11 A_spin=0 isite2=1 B_spin=1 tmp_V=0.012500 
i=230 isite1=11 A_spin=1 isite2=1 B_spin=0 tmp_V=0.012500 
i=231 isite1=11 A_spin=1 isite2=1 B_spin=1 tmp_V=-0.012500 
i=232 isite1=11 A_spin=0 isite2=2 B_spin=0 tmp_V=-0.012500 
i=233 isite1=11 A_spin=0 isite2=2 B_spin=1 tmp_V=0.012500 
i=234 isite1=11 A_spin=1 isite2=2 B_spin=0 tmp_V=0.012500 
i=235 isite1=11 A_spin=1 isite2=2 B_spin=1 tmp_V=-0.012500 
i=236 isite1=11 A_spin=0 isite2=8 B_spin=0 tmp_V=-0.012500 
i=237 isite1=11 A_spin=0 isite2=8 B_spin=1 tmp_V=0.012500 
i=238 isite1=11 A_spin=1 isite2=8 B_spin=0 tmp_V=0.012500 
i=239 isite1=11 A_spin=1 isite2=8 B_spin=1 tmp_V=-0.012500 
i=240 isite1=12 A_spin=0 isite2=9 B_spin=0 tmp_V=-0.012500 
i=241 isite1=12 A_spin=0 isite2=9 B_spin=1 tmp_V=0.012500 
i=242 isite1=12 A_spin=1 isite2=9 B_spin=0 tmp_V=0.012500 
i=243 isite1=12 A_spin=1 isite2=9 B_spin=1 tmp_V=-0.012500 
i=244 isite1=12 A_spin=0 isite2=10 B_spin=0 tmp_V=-0.012500 
i=245 isite1=12 A_spin=0 isite2=10 B_spin=1 tmp_V=0.012500 
i=246 isite1=12 A_spin=1 isite2=10 B_spin=0 tmp_V=0.012500 
i=247 isite1=12 A_spin=1 isite2=10 B_spin=1 tmp_V=-0.012500 
i=248 isite1=12 A_spin=0 isite2=11 B_spin=0 tmp_V=-0.012500 
i=249 isite1=12 A_spin=0 isite2=11 B_spin=1 tmp_V=0.012500 
i=250 isite1=12 A_spin=1 isite2=11 B_spin=0 tmp_V=0.012500 
i=251 isite1=12 A_spin=1 isite2=11 B_spin=1 tmp_V=-0.012500 
i=252 isite1=12 A_spin=0 isite2=13 B_spin=0 tmp_V=-0.012500 
i=253 isite1=12 A_spin=0 isite2=13 B_spin=1 tmp_V=0.012500 
i=254 isite1=12 A_spin=1 isite2=13 B_spin=0 tmp_V=0.012500 
i=255 isite1=12 A_spin=1 isite2=13 B_spin=1 tmp_V=-0.012500 
i=256 isite1=12 A_spin=0 isite2=14 B_spin=0 tmp_V=-0.012500 
i=257 isite1=12 A_spin=0 isite2=14 B_spin=1 tmp_V=0.012500 
i=258 isite1=12 A_spin=1 isite2=14 B_spin=0 tmp_V=0.012500 
i=259 isite1=12 A_spin=1 isite2=14 B_spin=1 tmp_V=-0.012500 
i=260 isite1=12 A_spin=0 isite2=7 B_spin=0 tmp_V=-0.012500 
i=261 isite1=12 A_spin=0 isite2=7 B_spin=1 tmp_V=0.012500 
i=262 isite1=12 A_spin=1 isite2=7 B_spin=0 tmp_V=0.012500 
i=263 isite1=12 A_spin=1 isite2=7 B_spin=1 tmp_V=-0.012500 
i=264 isite1=13 A_spin=0 isite2=14 B_spin=0 tmp_V=-0.025000 
i=265 isite1=13 A_spin=0 isite2=14 B_spin=1 tmp_V=0.025000 
i=266 isite1=13 A_spin=1 isite2=14 B_spin=0 tmp_V=0.025000 
i=267 isite1=13 A_spin=1 isite2=14 B_spin=1 tmp_V=-0.025000 
i=268 isite1=13 A_spin=0 isite2=15 B_spin=0 tmp_V=-0.012500 
i=269 isite1=13 A_spin=0 isite2=15 B_spin=1 tmp_V=0.012500 
i=270 isite1=13 A_spin=1 isite2=15 B_spin=0 tmp_V=0.012500 
i=271 isite1=13 A_spin=1 isite2=15 B_spin=1 tmp_V=-0.012500 
i=272 isite1=13 A_spin=0 isite2=16 B_spin=0 tmp_V=-0.012500 
i=273 isite1=13 A_spin=0 isite2=16 B_spin=1 tmp_V=0.012500 
i=274 isite1=13 A_spin=1 isite2=16 B_spin=0 tmp_V=0.012500 
i=275 isite1=13 A_spin=1 isite2=16 B_spin=1 tmp_V=-0.012500 
i=276 isite1=13 A_spin=0 isite2=7 B_spin=0 tmp_V=-0.012500 
i=277 isite1=13 A_spin=0 isite2=7 B_spin=1 tmp_V=0.012500 
i=278 isite1=13 A_spin=1 isite2=7 B_spin=0 tmp_V=0.012500 
i=279 isite1=13 A_spin=1 isite2=7 B_spin=1 tmp_V=-0.012500 
i=280 isite1=13 A_spin=0 isite2=12 B_spin=0 tmp_V=-0.012500 
i=281 isite1=13 A_spin=0 isite2=12 B_spin=1 tmp_V=0.012500 
i=282 isite1=13 A_spin=1 isite2=12 B_spin=0 tmp_V=0.012500 
i=283 isite1=13 A_spin=1 isite2=12 B_spin=1 tmp_V=-0.012500 
i=284 isite1=14 A_spin=0 isite2=13 B_spin=0 tmp_V=-0.025000 
i=285 isite1=14 A_spin=0 isite2=13 B_spin=1 tmp_V=0.025000 
i=286 isite1=14 A_spin=1 isite2=13 B_spin=0 tmp_V=0.025000 
i=287 isite1=14 A_spin=1 isite2=13 B_spin=1 tmp_V=-0.025000 
i=288 isite1=14 A_spin=0 isite2=15 B_spin=0 tmp_V=-0.012500 
i=289 isite1=14 A_spin=0 isite2=15 B_spin=1 tmp_V=0.012500 
i=290 isite1=14 A_spin=1 isite2=15 B_spin=0 tmp_V=0.012500 
i=291 isite1=14 A_spin=1 isite2=15 B_spin=1 tmp_V=-0.012500 
i=292 isite1=14 A_spin=0 isite2=16 B_spin=0 tmp_V=-0.012500 
i=293 isite1=14 A_spin=0 isite2=16 B_spin=1 tmp_V=0.012500 
i=294 isite1=14 A_spin=1 isite2=16 B_spin=0 tmp_V=0.012500 
i=295 isite1=14 A_spin=1 isite2=16 B_spin=1 tmp_V=-0.012500 
i=296 isite1=14 A_spin=0 isite2=7 B_spin=0 tmp_V=-0.012500 
i=297 isite1=14 A_spin=0 isite2=7 B_spin=1 tmp_V=0.012500 
i=298 isite1=14 A_spin=1 isite2=7 B_spin=0 tmp_V=0.012500 
i=299 isite1=14 A_spin=1 isite2=7 B_spin=1 tmp_V=-0.012500 
i=300 isite1=14 A_spin=0 isite2=12 B_spin=0 tmp_V=-0.012500 
i=301 isite1=14 A_spin=0 isite2=12 B_spin=1 tmp_V=0.012500 
i=302 isite1=14 A_spin=1 isite2=12 B_spin=0 tmp_V=0.012500 
i=303 isite1=14 A_spin=1 isite2=12 B_spin=1 tmp_V=-0.012500 
i=304 isite1=15 A_spin=0 isite2=13 B_spin=0 tmp_V=-0.012500 
i=305 isite1=15 A_spin=0 isite2=13 B_spin=1 tmp_V=0.012500 
i=306 isite1=15 A_spin=1 isite2=13 B_spin=0 tmp_V=0.012500 
i=307 isite1=15 A_spin=1 isite2=13 B_spin=1 tmp_V=-0.012500 
i=308 isite1=15 A_spin=0 isite2=14 B_spin=0 tmp_V=-0.012500 
i=309 isite1=15 A_spin=0 isite2=14 B_spin=1 tmp_V=0.012500 
i=310 isite1=15 A_spin=1 isite2=14 B_spin=0 tmp_V=0.012500 
i=311 isite1=15 A_spin=1 isite2=14 B_spin=1 tmp_V=-0.012500 
i=312 isite1=15 A_spin=0 isite2=16 B_spin=0 tmp_V=-0.012500 
i=313 isite1=15 A_spin=0 isite2=16 B_spin=1 tmp_V=0.012500 
i=314 isite1=15 A_spin=1 isite2=16 B_spin=0 tmp_V=0.012500 
i=315 isite1=15 A_spin=1 isite2=16 B_spin=1 tmp_V=-0.012500 
i=316 isite1=15 A_spin=0 isite2=5 B_spin=0 tmp_V=-0.012500 
i=317 isite1=15 A_spin=0 isite2=5 B_spin=1 tmp_V=0.012500 
i=318 isite1=15 A_spin=1 isite2=5 B_spin=0 tmp_V=0.012500 
i=319 isite1=15 A_spin=1 isite2=5 B_spin=1 tmp_V=-0.012500 
i=320 isite1=15 A_spin=0 isite2=6 B_spin=0 tmp_V=-0.012500 
i=321 isite1=15 A_spin=0 isite2=6 B_spin=1 tmp_V=0.012500 
i=322 isite1=15 A_spin=1 isite2=6 B_spin=0 tmp_V=0.012500 
i=323 isite1=15 A_spin=1 isite2=6 B_spin=1 tmp_V=-0.012500 
i=324 isite1=15 A_spin=0 isite2=4 B_spin=0 tmp_V=-0.012500 
i=325 isite1=15 A_spin=0 isite2=4 B_spin=1 tmp_V=0.012500 
i=326 isite1=15 A_spin=1 isite2=4 B_spin=0 tmp_V=0.012500 
i=327 isite1=15 A_spin=1 isite2=4 B_spin=1 tmp_V=-0.012500 
i=328 isite1=16 A_spin=0 isite2=13 B_spin=0 tmp_V=-0.012500 
